2026-04-10 16:02:29,068 | INFO | sector_scanner | refresh_realtime: events=5 buffer_symbols=9 adjusted_scores=41 leader_groups=3
2026-04-10 16:02:35,128 | INFO | sector_scanner.scanner_state | ScannerStateStore saved ScanResult to C:\_WORK2\Sauvignon\sector_scanner\output\scanner_state.json
2026-04-10 16:02:35,390 | INFO | sector_scanner | Score chart updated: C:\_WORK2\Sauvignon\sector_scanner\output\score_history.html
2026-04-10 16:02:35,510 | INFO | sector_scanner | refresh_realtime: events=5 buffer_symbols=14 adjusted_scores=42 leader_groups=3
2026-04-10 16:02:40,913 | INFO | sector_scanner | refresh_realtime: events=5 buffer_symbols=17 adjusted_scores=42 leader_groups=3
2026-04-10 16:02:46,332 | INFO | sector_scanner | refresh_realtime: events=5 buffer_symbols=18 adjusted_scores=42 leader_groups=3
2026-04-10 16:02:51,732 | INFO | sector_scanner | refresh_realtime: events=5 buffer_symbols=18 adjusted_scores=42 leader_groups=3
2026-04-10 16:02:57,142 | INFO | sector_scanner | refresh_realtime: events=5 buffer_symbols=18 adjusted_scores=42 leader_groups=3
2026-04-10 16:03:02,548 | INFO | sector_scanner | refresh_realtime: events=5 buffer_symbols=18 adjusted_scores=42 leader_groups=3
2026-04-10 16:03:07,964 | INFO | sector_scanner | refresh_realtime: events=5 buffer_symbols=18 adjusted_scores=42 leader_groups=3
2026-04-10 16:03:13,364 | INFO | sector_scanner | refresh_realtime: events=5 buffer_symbols=18 adjusted_scores=42 leader_groups=3
2026-04-10 16:03:18,775 | INFO | sector_scanner | refresh_realtime: events=5 buffer_symbols=18 adjusted_scores=42 leader_groups=3
2026-04-10 16:03:24,209 | INFO | sector_scanner | refresh_realtime: events=5 buffer_symbols=18 adjusted_scores=42 leader_groups=3
2026-04-10 16:03:29,627 | INFO | sector_scanner | refresh_realtime: events=5 buffer_symbols=18 adjusted_scores=42 leader_groups=3
2026-04-10 16:03:35,062 | INFO | sector_scanner | refresh_realtime: events=5 buffer_symbols=18 adjusted_scores=42 leader_groups=3
2026-04-10 16:03:40,480 | INFO | sector_scanner | refresh_realtime: events=5 buffer_symbols=18 adjusted_scores=42 leader_groups=3
2026-04-10 16:03:45,918 | INFO | sector_scanner | refresh_realtime: events=5 buffer_symbols=18 adjusted_scores=42 leader_groups=3
2026-04-10 16:03:51,377 | INFO | sector_scanner | refresh_realtime: events=5 buffer_symbols=18 adjusted_scores=42 leader_groups=3
2026-04-10 16:03:56,873 | INFO | sector_scanner | refresh_realtime: events=5 buffer_symbols=18 adjusted_scores=42 leader_groups=3
2026-04-10 16:04:02,317 | INFO | sector_scanner | refresh_realtime: events=5 buffer_symbols=18 adjusted_scores=42 leader_groups=3
2026-04-10 16:04:07,753 | INFO | sector_scanner | refresh_realtime: events=5 buffer_symbols=18 adjusted_scores=42 leader_groups=3
2026-04-10 16:04:13,204 | INFO | sector_scanner | refresh_realtime: events=5 buffer_symbols=18 adjusted_scores=42 leader_groups=3
2026-04-10 16:04:18,648 | INFO | sector_scanner | refresh_realtime: events=5 buffer_symbols=18 adjusted_scores=42 leader_groups=3
2026-04-10 16:04:24,221 | INFO | sector_scanner | refresh_realtime: events=5 buffer_symbols=18 adjusted_scores=42 leader_groups=3
2026-04-10 16:04:29,652 | INFO | sector_scanner | refresh_realtime: events=5 buffer_symbols=18 adjusted_scores=42 leader_groups=3
2026-04-10 16:04:35,109 | INFO | sector_scanner | refresh_realtime: events=5 buffer_symbols=18 adjusted_scores=42 leader_groups=3
2026-04-10 16:04:40,539 | INFO | sector_scanner | refresh_realtime: events=5 buffer_symbols=18 adjusted_scores=42 leader_groups=3
2026-04-10 16:04:45,992 | INFO | sector_scanner | refresh_realtime: events=5 buffer_symbols=18 adjusted_scores=42 leader_groups=3
2026-04-10 16:04:51,444 | INFO | sector_scanner | refresh_realtime: events=5 buffer_symbols=18 adjusted_scores=42 leader_groups=3
2026-04-10 16:04:56,096 | INFO | sector_scanner | Continuous loop stopped by user (KeyboardInterrupt).
2026-04-10 16:04:56,098 | INFO | sector_scanner | Done (loop). state_file=C:\_WORK2\Sauvignon\sector_scanner\output\scanner_state.json
